Record Id,Provider No,PROPCO Owner Type,Affiliated Entity Name,Description,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538057,345326,,ACTS RETIREMENT-LIFE COMMUNITIES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538058,345331,Hospital Owned,ATRIUM HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538059,6053 Wi 28212,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538060,345544,Non Profit,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538061,10830 La 28227,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538062,345467,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538063,11230 Ba 28277,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538064,2801 Ca 28226,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538065,5802 Ol 28226,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538066,3610 Ra 28211,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538067,9108 Re 28216,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538068,7745 Li 28226,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538069,345541,,SABER HEALTHCARE GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538070,5515 Re 28226,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538071,345482,,BROOKDALE SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538072,495177,Hospital Owned,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538073,495380,,COMMONWEALTH CARE OF ROANOKE,1208/2020 zamir bought from brady sheffer and common wealth. is this a sales lease back.,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538074,6101 Cl 28269,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538075,13180 Do 28134,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538076,345026,Private Owner 11-50,LIBERTY SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538077,5920 Mc 28269,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538078,345201,,SIMCHA HYMAN & NAFTALI ZANZIPER,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538079,3800 Sh 28215-3298,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538080,4910 Ha 28269,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538081,5816 Ol 28226,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538082,13150 Do 28134,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538083,495379,,SABER HEALTHCARE GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538084,345405,,MEDICAL FACILITIES OF AMERICA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538085,345415,,CCH HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538086,1700 Mo 28216-3604,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538087,345096,Hospital Owned,ATRIUM HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538088,13600 S. 28112,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538089,345388,Private Owner 2-10,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,Christian Lynch owns / leases to Consulate,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538090,345103,,SABER HEALTHCARE GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538091,345134,,SIMCHA HYMAN & NAFTALI ZANZIPER,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538092,345473,,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538094,345471,Private Owner 11-50,SANSTONE HEALTH & REHABILITATION,was part of mfa.  fralin (old ceo)  sold to san stone.  Stan,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538095,2101 Ru 28209,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538097,345563,Private Owner 11-50,LIBERTY SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538098,345564,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538102,345562,,PRINCIPLE LONG TERM CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538103,235459,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538104,235312,,MISSION POINT HEALTHCARE SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538105,365085,Institutional Owner >50,LIFE CARE CENTERS OF AMERICA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538106,365268,Private Owner 11-50,ALTERCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538107,365785,Private Owner 11-50,CARECORE HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538108,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538109,365428,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538110,365452,Private Owner 11-50,DIVINE HEALTHCARE MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538111,365565,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538216,365774,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538217,365667,,AOM HEALTHCARE,Krustowsky owns // Jeffrey Goldstein on ops,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538218,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538219,365817,Private Owner 2-10,AMERICAN HEALTH FOUNDATION,Omni Life owns // AHF operates,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538220,366240,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538221,366237,REIT,SABER HEALTHCARE GROUP,LTC REIT Management owns // Saber operates,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538222,455676,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538223,675974,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538224,455534,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538225,675489,,CREATIVE SOLUTIONS IN HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538226,366407,Private Owner 11-50,PROGRESSIVE QUALITY CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538227,245533,,CASSIA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538228,245361,,MONARCH HEALTHCARE MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538229,245358,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538230,new18,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538232,365721,,,referred by greg gibbs. nice property. look at greg gibbs notes 10-10-2024,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538233,365450,Institutional Owner >50,ARBORS AT OHIO,Cascade owns // Arbors operates,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538234,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538235,146068,,HERITAGE OPERATIONS GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538236,676020,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538241,185423,,,"very rural.August 7, 2023
Title Notice to the Public of Edgewood Estates Involuntary Termination",,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538242,235591,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538243,235558,,NORTH SHORE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538244,235069,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538252,555311,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538253,555758,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538254,555244,,GENERATIONS HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538255,145886,,PETERSEN HEALTH CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538256,185287,,SIGNATURE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538257,395803,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538258,366197,,LIONSTONE CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538259,395754,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538260,185210,,TRILOGY HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538261,366224,,LIONSTONE CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538262,395794,Non Profit,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538263,396071,,EMBASSY HEALTHCARE,CNF Propco,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538264,366125,Private Owner 11-50,DIVINE HEALTHCARE MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538265,395990,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538266,395793,Private Owner <2,,Appears to have just sold in June // Yosef Greenzweig on Grove City Pa Opco LLC,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538267,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538268,366234,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538269,395879,Private Owner 2-10,QUALITY LIFE SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538270,365377,Private Owner 11-50,HCF MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538271,395593,,QUALITY LIFE SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538272,395232,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538273,146138,,STERN CONSULTANTS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538274,395158,Institutional Owner >50,PRIORITY HEALTHCARE GROUP,Lahasky owns,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538275,395244,Non Profit,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538276,396058,,UPMC SENIOR COMMUNITIES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538277,365341,Private Owner 11-50,HCF MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538278,395231,Private Owner <2,EMBASSY HEALTHCARE,Steve Levin owns // Embassy operates,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538279,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538280,395510,Non Profit,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538281,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538282,315324,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538283,515186,Private Owner <2,HILL VALLEY HEALTHCARE,60-bed skilled nursing / 28 bed ALF,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538284,515187,Non Profit,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538285,315094,,COMPLETE CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538286,315487,,PREFERRED CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538287,515028,Institutional Owner >50,COMMUNICARE HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538288,315455,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538289,315423,,OCEAN HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538290,315370,,MB HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538291,515052,Private Owner 11-50,COMMUNICARE HEALTH,sold to stoltz as of 02-01-24,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538292,315475,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538293,265796,Private Owner <2,,Operations: Judy Bagley (50%) / Roger Bagley (50%),,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538294,315022,,SPRINGPOINT SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538295,315338,,MARQUIS HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538296,355053,Non Profit,,Operations - Beulah Community Nursing Home,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538297,315235,,CHAMPION CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538298,315215,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538299,315108,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538300,315127,,MARQUIS HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538301,315111,,PREFERRED CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538302,315223,,MARQUIS HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538303,315113,,EPHRAM LAHASKY,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538304,315124,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538305,115658,Institutional Owner >50,PRUITTHEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538306,115603,Private Owner <2,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538307,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538308,285147,Private Owner 11-50,AVID HEALTHCARE GROUP,CNF Propco,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538309,305080,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538310,305075,,GENESIS HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538311,305021,,,Not found on CMS ~ Delicensed/Closed in 2016,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538312,305016,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538313,305045,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538314,305056,"Government (Vet, County)",,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538315,305063,Non Profit,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538420,305078,,GENESIS HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538427,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538428,185217,,,residents had to be evacuated in December due to flooding (water line broke),,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538429,155406,,HICKORY CREEK HEALTHCARE FOUNDATION,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538430,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538431,175077,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538432,175238,,RECOVER-CARE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538433,155039,REIT,MILLER'S MERRY MANOR,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538434,175276,,AMERICARE SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538435,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538436,365483,,,"Tim CHesney, Daniel D'Amico and Michael Sylk all 33% owners of opco",,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538437,365607,Institutional Owner >50,AYDEN HEALTHCARE,Mordy owns/operates // Propco cancelled??,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538438,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538439,365265,Private Owner 2-10,HCF MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538440,175413,,"MEDICALODGES, INC.",NO INFORMATION AVAILABLE.,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538441,365735,,,Premier entered lease with VanCrest,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538442,365882,,,Otterbein acq. from Premier Health,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538443,155791,Institutional Owner >50,TRILOGY HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538444,155702,Private Owner 11-50,APERION CARE,Sold Aug 2023,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538445,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538446,365278,Private Owner 11-50,CROWN HEALTHCARE GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538447,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538448,105008,,ONYX HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538449,105502,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538450,105498,,ALLAIRE HEALTH SERVICES,no data available in cms 04-2024,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538451,105331,,CITADEL CARE CENTERS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538452,105005,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538453,105910,,CARE NETWORK,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538454,105356,,,bent bought and changed provider number.,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538455,105513,,VENTURA SERVICES FLORIDA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538456,105408,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538457,105500,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538458,105153,,MILLENNIUM HEALTH SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538459,105057,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538460,106021,,ONYX HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538461,105596,,VENTURA SERVICES FLORIDA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538462,105432,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538463,106094,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538464,105554,,PHILIPSON FAMILY,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538465,105550,,BENJAMIN LANDA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538466,105575,,GOLD FL TRUST II,no cms data as of 04-18-2024,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538467,105229,,CITADEL CARE CENTERS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538468,105610,,PALM GARDEN HEALTH AND REHABILITATION CENTER,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538469,105510,,GOLD FL TRUST II,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538470,106076,,VI LIVING,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538471,106031,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538472,105232,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538473,106080,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538474,105120,,,bronfeld works with other properties with bent phillipson.,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538475,105623,,MARQUIS HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538476,105560,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538477,105641,,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538478,105711,,ONYX HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538479,105541,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538480,105508,Non Profit,,Operations: East Ridge Retirement Village (100%),,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538481,106007,,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538482,105172,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538483,105903,,EXCELSIOR CARE GROUP,beckwith / bryson sold to landa.,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538485,105715,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538486,105227,,,esformes old building sold to bent,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538487,105709,,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538488,105097,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538489,105939,,CARE NETWORK,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538490,105511,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538491,105765,,ELIYAHU MIRLIS,no cms data as of 04-04-24,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538492,105392,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538493,105252,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538494,106034,,ONYX HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538495,105030,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538496,105449,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538497,105217,,GOLD FL TRUST II,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538498,105873,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538499,105329 closed,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538500,105719,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538501,105803,,ELEVATE CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538502,5890 SW 33144,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538503,410- 41 33013,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538504,560 NW 33128,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538505,1150 NW 33136,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538506,240 EA 33010,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538507,3051 EA 33013,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538508,3418 SW 33145,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538509,1760 EA 33010,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538510,17250 SW 33177,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538511,820 S. 33135,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538512,7800 AB 33141,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538513,68 WE 33010,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538514,1105 W 33010,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538515,15520 NW 33160,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538516,2166 SW 33145,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538517,5066 N. 33137,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538518,75 EA 33010,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538519,12221 WE 33161,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538624,2751 NE 33160,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538625,435 NE 33137,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538626,1753 MI 33139,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538627,5300 WE 33012,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538628,1045-1055 PA 33010,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538629,1 AN 33134,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538630,140 WE 33010,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538631,1630-1640 PA 33010,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538632,182 WE 33010,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538633,4491 SW 33134,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538634,6744 SW 33155,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538635,808 WE 33010,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538636,5617 NW 33126,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538637,71 W. 33012,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538638,1864 N. 33056,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538639,2777 NE 33160,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538640,1351 NO 33030,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538641,70 EA 33010,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538642,1595 NE 33161,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538643,336 CO 33139,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538644,11355 SW 33173,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538645,19301 S. 33157,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538646,106100,,ONYX HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538647,280 SI 33179-4961,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538648,25268 SW 33032,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538665,225458,,LME FAMILY HOLDINGS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538666,225755,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000538667,225470,,,,,,,,,,,,,,,,,,,,,,,,,,
