company_id,company_name,company_type,property_id,ccn,facility_name,crm_type,current_atlas_type
61,WELLINGTON HEALTH CARE SERVICES,owner_operator,2402,115375,RIVERSIDE HEALTH CARE CENTER,Type2,property_owner
61,WELLINGTON HEALTH CARE SERVICES,owner_operator,2590,115670,ROCKDALE HEALTHCARE CENTER,Type2,property_owner
61,WELLINGTON HEALTH CARE SERVICES,owner_operator,2594,115674,WESTMINSTER COMMONS,Type2,property_owner
267,[MERGED] APERION CARE,operating,4559,185039,HIGHLANDS NURSING AND REHABILITATION,Type2,property_owner
267,[MERGED] APERION CARE,operating,9687,366396,"LAURELS OF ATHENS, THE",Type2,property_owner
267,[MERGED] APERION CARE,operating,11952,495394,THE LAURELS OF BON AIR,Type2,property_owner
267,[MERGED] APERION CARE,operating,11937,495377,THE LAURELS OF CHARLOTTESVILLE,Type2,property_owner
267,[MERGED] APERION CARE,operating,8700,345421,THE LAURELS OF CHATHAM,Type2,property_owner
267,[MERGED] APERION CARE,operating,8624,345322,THE LAURELS OF HENDERSONVILLE,Type2,property_owner
498,[MERGED] SIMCHA HYMAN & NAFTALI ZANZIPER,owner_operator,8571,345243,ACCORDIUS HEALTH AT CHARLOTTE,Owner,facility_operator
498,[MERGED] SIMCHA HYMAN & NAFTALI ZANZIPER,owner_operator,8467,345081,ACCORDIUS HEALTH AT ROSE MANOR LLC,Owner,facility_operator
498,[MERGED] SIMCHA HYMAN & NAFTALI ZANZIPER,owner_operator,10877,425047,ACHIEVE REHABILITATION AND NURSING CENTER,Owner,facility_operator
498,[MERGED] SIMCHA HYMAN & NAFTALI ZANZIPER,owner_operator,4667,185268,JEFFERSONTOWN REHABILITATION,Owner,facility_operator
498,[MERGED] SIMCHA HYMAN & NAFTALI ZANZIPER,owner_operator,8526,345184,LAUREL PARK REHABILITATION AND HEALTHCARE CENTER,Owner,facility_operator
498,[MERGED] SIMCHA HYMAN & NAFTALI ZANZIPER,owner_operator,11277,445374,MT PLEASANT HEALTHCARE AND REHABILITATION,Owner,facility_operator
210,AHAVA HEALTHCARE,owner_operator,11290,445397,ADAMSVILLE HEALTHCARE AND REHABILITATION CENTER,Owner,facility_operator
210,AHAVA HEALTHCARE,owner_operator,11308,445433,AHAVA HEALTHCARE OF CLARKSVILLE,Owner,facility_operator
210,AHAVA HEALTHCARE,owner_operator,2571,115636,FOUNTAIN BLUE REHAB AND NURSING,Owner,facility_operator
210,AHAVA HEALTHCARE,owner_operator,11159,445146,FRANKLIN WELLNESS AND REHABILITATION CENTER,Owner,facility_operator
210,AHAVA HEALTHCARE,owner_operator,10540,395695,GREENERY CENTER FOR REHAB AND NURSING,Owner,facility_operator
210,AHAVA HEALTHCARE,owner_operator,10902,425095,PEACHTREE CENTRE,Owner,facility_operator
13883,BBW MANAGEMENT GROUP LLC,operating,11290,445397,ADAMSVILLE HEALTHCARE AND REHABILITATION CENTER,Owner,facility_operator
13883,BBW MANAGEMENT GROUP LLC,operating,11308,445433,AHAVA HEALTHCARE OF CLARKSVILLE,Owner,facility_operator
13883,BBW MANAGEMENT GROUP LLC,operating,2571,115636,FOUNTAIN BLUE REHAB AND NURSING,Owner,facility_operator
13883,BBW MANAGEMENT GROUP LLC,operating,11159,445146,FRANKLIN WELLNESS AND REHABILITATION CENTER,Owner,facility_operator
13883,BBW MANAGEMENT GROUP LLC,operating,10540,395695,GREENERY CENTER FOR REHAB AND NURSING,Owner,facility_operator
13883,BBW MANAGEMENT GROUP LLC,operating,10902,425095,PEACHTREE CENTRE,Owner,facility_operator
48,CENTERS HEALTH CARE,owner_operator,8214,335579,CARTHAGE CENTER FOR REHABILITATION AND NURSING,Owner,facility_operator
48,CENTERS HEALTH CARE,owner_operator,7884,335091,FULTON CENTER FOR REHABILITATION AND HEALTHCARE,Owner,facility_operator
48,CENTERS HEALTH CARE,owner_operator,10807,415027,OAK HILL CENTER FOR REHABILITATION & HEALTH CARE,Owner,facility_operator
48,CENTERS HEALTH CARE,owner_operator,7848,335014,SCHENECTADY CENTER FOR REHABILITATION AND NURSING,Owner,facility_operator
48,CENTERS HEALTH CARE,owner_operator,8089,335413,WASHINGTON CENTER FOR REHAB AND HEALTHCARE,Owner,facility_operator
48,CENTERS HEALTH CARE,owner_operator,7863,335048,WILLIAMSBRIDGE CENTER FOR REHABILITATION AND NRSG,Type2,property_owner
39,CIENA HEALTHCARE/LAUREL HEALTH CARE,owner_operator,4559,185039,HIGHLANDS NURSING AND REHABILITATION,Type2,property_owner
39,CIENA HEALTHCARE/LAUREL HEALTH CARE,owner_operator,9687,366396,"LAURELS OF ATHENS, THE",Type2,property_owner
39,CIENA HEALTHCARE/LAUREL HEALTH CARE,owner_operator,11952,495394,THE LAURELS OF BON AIR,Type2,property_owner
39,CIENA HEALTHCARE/LAUREL HEALTH CARE,owner_operator,11937,495377,THE LAURELS OF CHARLOTTESVILLE,Type2,property_owner
39,CIENA HEALTHCARE/LAUREL HEALTH CARE,owner_operator,8700,345421,THE LAURELS OF CHATHAM,Type2,property_owner
39,CIENA HEALTHCARE/LAUREL HEALTH CARE,owner_operator,8624,345322,THE LAURELS OF HENDERSONVILLE,Type2,property_owner
433,EXCEPTIONAL LIVING CENTERS,owner_operator,4559,185039,HIGHLANDS NURSING AND REHABILITATION,Type2,property_owner
433,EXCEPTIONAL LIVING CENTERS,owner_operator,9687,366396,"LAURELS OF ATHENS, THE",Type2,property_owner
433,EXCEPTIONAL LIVING CENTERS,owner_operator,11952,495394,THE LAURELS OF BON AIR,Type2,property_owner
433,EXCEPTIONAL LIVING CENTERS,owner_operator,11937,495377,THE LAURELS OF CHARLOTTESVILLE,Type2,property_owner
433,EXCEPTIONAL LIVING CENTERS,owner_operator,8700,345421,THE LAURELS OF CHATHAM,Type2,property_owner
433,EXCEPTIONAL LIVING CENTERS,owner_operator,8624,345322,THE LAURELS OF HENDERSONVILLE,Type2,property_owner
477,IVY HEALTHCARE GROUP,owner_operator,8571,345243,ACCORDIUS HEALTH AT CHARLOTTE,Owner,facility_operator
477,IVY HEALTHCARE GROUP,owner_operator,8467,345081,ACCORDIUS HEALTH AT ROSE MANOR LLC,Owner,facility_operator
477,IVY HEALTHCARE GROUP,owner_operator,10877,425047,ACHIEVE REHABILITATION AND NURSING CENTER,Owner,facility_operator
477,IVY HEALTHCARE GROUP,owner_operator,4667,185268,JEFFERSONTOWN REHABILITATION,Owner,facility_operator
477,IVY HEALTHCARE GROUP,owner_operator,8526,345184,LAUREL PARK REHABILITATION AND HEALTHCARE CENTER,Owner,facility_operator
477,IVY HEALTHCARE GROUP,owner_operator,11277,445374,MT PLEASANT HEALTHCARE AND REHABILITATION,Owner,facility_operator
13381,MACON OPERATING LLC,operating,11290,445397,ADAMSVILLE HEALTHCARE AND REHABILITATION CENTER,Owner,facility_operator
13381,MACON OPERATING LLC,operating,11308,445433,AHAVA HEALTHCARE OF CLARKSVILLE,Owner,facility_operator
13381,MACON OPERATING LLC,operating,2571,115636,FOUNTAIN BLUE REHAB AND NURSING,Owner,facility_operator
13381,MACON OPERATING LLC,operating,11159,445146,FRANKLIN WELLNESS AND REHABILITATION CENTER,Owner,facility_operator
13381,MACON OPERATING LLC,operating,10540,395695,GREENERY CENTER FOR REHAB AND NURSING,Owner,facility_operator
13381,MACON OPERATING LLC,operating,10902,425095,PEACHTREE CENTRE,Owner,facility_operator
298,MISSION HEALTH COMMUNITIES,owner_operator,2498,115539,ARROWHEAD HEALTH AND REHAB,Owner,facility_operator
298,MISSION HEALTH COMMUNITIES,owner_operator,2371,115324,BAINBRIDGE HEALTH AND REHAB,Type2,property_owner
298,MISSION HEALTH COMMUNITIES,owner_operator,2579,115651,FORT VALLEY HEALTH AND REHAB,Type2,property_owner
298,MISSION HEALTH COMMUNITIES,owner_operator,2471,115503,JESUP HEALTH AND REHAB,Type2,property_owner
298,MISSION HEALTH COMMUNITIES,owner_operator,11229,445285,REELFOOT MANOR HEALTH AND REHAB,Type2,property_owner
298,MISSION HEALTH COMMUNITIES,owner_operator,2499,115540,TWIN VIEW HEALTH AND REHAB,Type2,property_owner
395,MISSION HEALTH SERVICES,owner_operator,2498,115539,ARROWHEAD HEALTH AND REHAB,Owner,facility_operator
395,MISSION HEALTH SERVICES,owner_operator,2371,115324,BAINBRIDGE HEALTH AND REHAB,Type2,property_owner
395,MISSION HEALTH SERVICES,owner_operator,2579,115651,FORT VALLEY HEALTH AND REHAB,Type2,property_owner
395,MISSION HEALTH SERVICES,owner_operator,2471,115503,JESUP HEALTH AND REHAB,Type2,property_owner
395,MISSION HEALTH SERVICES,owner_operator,11229,445285,REELFOOT MANOR HEALTH AND REHAB,Type2,property_owner
395,MISSION HEALTH SERVICES,owner_operator,2499,115540,TWIN VIEW HEALTH AND REHAB,Type2,property_owner
313,PREMIER HEALTHCARE OF ILLINOIS,owner_operator,4559,185039,HIGHLANDS NURSING AND REHABILITATION,Type2,property_owner
313,PREMIER HEALTHCARE OF ILLINOIS,owner_operator,9687,366396,"LAURELS OF ATHENS, THE",Type2,property_owner
313,PREMIER HEALTHCARE OF ILLINOIS,owner_operator,11952,495394,THE LAURELS OF BON AIR,Type2,property_owner
313,PREMIER HEALTHCARE OF ILLINOIS,owner_operator,11937,495377,THE LAURELS OF CHARLOTTESVILLE,Type2,property_owner
313,PREMIER HEALTHCARE OF ILLINOIS,owner_operator,8700,345421,THE LAURELS OF CHATHAM,Type2,property_owner
313,PREMIER HEALTHCARE OF ILLINOIS,owner_operator,8624,345322,THE LAURELS OF HENDERSONVILLE,Type2,property_owner
14607,The Portopiccolo Group LLC,pe_firm,8571,345243,ACCORDIUS HEALTH AT CHARLOTTE,Owner,facility_operator
14607,The Portopiccolo Group LLC,pe_firm,8467,345081,ACCORDIUS HEALTH AT ROSE MANOR LLC,Owner,facility_operator
14607,The Portopiccolo Group LLC,pe_firm,10877,425047,ACHIEVE REHABILITATION AND NURSING CENTER,Owner,facility_operator
14607,The Portopiccolo Group LLC,pe_firm,4667,185268,JEFFERSONTOWN REHABILITATION,Owner,facility_operator
14607,The Portopiccolo Group LLC,pe_firm,8526,345184,LAUREL PARK REHABILITATION AND HEALTHCARE CENTER,Owner,facility_operator
14607,The Portopiccolo Group LLC,pe_firm,11277,445374,MT PLEASANT HEALTHCARE AND REHABILITATION,Owner,facility_operator
463,CARLYLE SENIOR CARE,owner_operator,10870,425014,CARLYLE SENIOR CARE OF AIKEN,Type2,property_owner
463,CARLYLE SENIOR CARE,owner_operator,10943,425163,CARLYLE SENIOR CARE OF FLORENCE,Type2,property_owner
463,CARLYLE SENIOR CARE,owner_operator,10901,425093,CARLYLE SENIOR CARE OF FORK,Type2,property_owner
463,CARLYLE SENIOR CARE,owner_operator,10920,425117,CARLYLE SENIOR CARE OF KINGSTREE,Type2,property_owner
463,CARLYLE SENIOR CARE,owner_operator,10951,425174,MCCOY MEMORIAL NURSING CENTER,Type2,property_owner
427,CITADEL CARE CENTERS,owner_operator,8358,335775,BRONX GARDENS REHABILITATION AND NURSING CENTER,Type2,property_owner
427,CITADEL CARE CENTERS,owner_operator,2022,105707,FOURAKER HILLS REHAB AND NURSING CENTER,Owner,facility_operator
427,CITADEL CARE CENTERS,owner_operator,1831,105453,KENSINGTON GARDENS REHAB AND NURSING CENTER,Owner,facility_operator
427,CITADEL CARE CENTERS,owner_operator,1779,105382,SANDGATE GARDENS REHAB AND NURSING CENTER,Owner,facility_operator
427,CITADEL CARE CENTERS,owner_operator,7857,335028,THE CITADEL REHAB AND NURSING CTR AT KINGSBRIDGE,Owner,facility_operator
397,CYPRESS SKILLED NURSING,owner_operator,2436,115436,CEDAR VALLEY NSG & REHAB CTR,Type2,property_owner
397,CYPRESS SKILLED NURSING,owner_operator,2434,115431,HARALSON NSG & REHAB CENTER,Type2,property_owner
397,CYPRESS SKILLED NURSING,owner_operator,2437,115443,PINE KNOLL NURSING & REHAB CTR,Type2,property_owner
397,CYPRESS SKILLED NURSING,owner_operator,2428,115422,ROSWELL CENTER FOR NURSING AND HEALING LLC,Type2,property_owner
397,CYPRESS SKILLED NURSING,owner_operator,2491,115532,SOCIAL CIRCLE NSG & REHAB CTR,Type2,property_owner
268,INFINITE CARE,owner_operator,8358,335775,BRONX GARDENS REHABILITATION AND NURSING CENTER,Type2,property_owner
268,INFINITE CARE,owner_operator,2022,105707,FOURAKER HILLS REHAB AND NURSING CENTER,Owner,facility_operator
268,INFINITE CARE,owner_operator,1831,105453,KENSINGTON GARDENS REHAB AND NURSING CENTER,Owner,facility_operator
268,INFINITE CARE,owner_operator,1779,105382,SANDGATE GARDENS REHAB AND NURSING CENTER,Owner,facility_operator
268,INFINITE CARE,owner_operator,7857,335028,THE CITADEL REHAB AND NURSING CTR AT KINGSBRIDGE,Owner,facility_operator
500,ONYX HEALTH,owner_operator,8358,335775,BRONX GARDENS REHABILITATION AND NURSING CENTER,Type2,property_owner
500,ONYX HEALTH,owner_operator,2022,105707,FOURAKER HILLS REHAB AND NURSING CENTER,Owner,facility_operator
500,ONYX HEALTH,owner_operator,1831,105453,KENSINGTON GARDENS REHAB AND NURSING CENTER,Owner,facility_operator
500,ONYX HEALTH,owner_operator,1779,105382,SANDGATE GARDENS REHAB AND NURSING CENTER,Owner,facility_operator
500,ONYX HEALTH,owner_operator,7857,335028,THE CITADEL REHAB AND NURSING CTR AT KINGSBRIDGE,Owner,facility_operator
446,SOLARIS HEALTHCARE,owner_operator,2119,105859,SOLARIS HEALTHCARE CHARLOTTE HARBOR,Type2,property_owner
446,SOLARIS HEALTHCARE,owner_operator,2063,105769,SOLARIS HEALTHCARE LAKE CITY,Type2,property_owner
446,SOLARIS HEALTHCARE,owner_operator,2044,105734,SOLARIS HEALTHCARE OSCEOLA,Owner,facility_operator
446,SOLARIS HEALTHCARE,owner_operator,2008,105687,SOLARIS HEALTHCARE PARKWAY,Type2,property_owner
446,SOLARIS HEALTHCARE,owner_operator,2075,105790,SOLARIS SENIOR LIVING NORTH NAPLES,Type2,property_owner
12613,VILLAGE ACQUISITION I LLC,operating,8247,335625,DOWNTOWN BROOKLYN NURSING & REHABILITATION CENTER,Owner,facility_operator
12613,VILLAGE ACQUISITION I LLC,operating,8142,335484,MORNINGSIDE NURSING AND REHABILITATION CENTER,Type3,facility_operator
12613,VILLAGE ACQUISITION I LLC,operating,8087,335411,SEA CREST NURSING AND REHABILITATION CENTER,Type2,property_owner
12613,VILLAGE ACQUISITION I LLC,operating,7992,335288,SHORE VIEW NURSING  & REHABILITATION CENTER,Type2,property_owner
12613,VILLAGE ACQUISITION I LLC,operating,7954,335227,WORKMENS CIRCLE MULTICARE CENTER,Owner,facility_operator
11234,"[MERGED] ALTERCARE, INC.",operating,9435,366043,CARLISLE MANOR HEALTH CARE INC,Type2,property_owner
11234,"[MERGED] ALTERCARE, INC.",operating,9564,366239,CRYSTAL CARE CENTER OF ASHLAND,Type2,property_owner
11234,"[MERGED] ALTERCARE, INC.",operating,9304,365825,GRANDE OAKS,Type2,property_owner
11234,"[MERGED] ALTERCARE, INC.",operating,9032,365401,HERITAGE HEALTH CARE CENTER,Type2,property_owner
219,[MERGED] DIVERSICARE HEALTHCARE,opco,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
219,[MERGED] DIVERSICARE HEALTHCARE,opco,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
219,[MERGED] DIVERSICARE HEALTHCARE,opco,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
219,[MERGED] DIVERSICARE HEALTHCARE,opco,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
315,CASCADES HEALTHCARE,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
315,CASCADES HEALTHCARE,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
315,CASCADES HEALTHCARE,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
315,CASCADES HEALTHCARE,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
94,CREATIVE SOLUTIONS IN HEALTHCARE,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
94,CREATIVE SOLUTIONS IN HEALTHCARE,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
94,CREATIVE SOLUTIONS IN HEALTHCARE,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
94,CREATIVE SOLUTIONS IN HEALTHCARE,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
439,GARDEN SPRINGS HEALTHCARE,owner_operator,9435,366043,CARLISLE MANOR HEALTH CARE INC,Type2,property_owner
439,GARDEN SPRINGS HEALTHCARE,owner_operator,9564,366239,CRYSTAL CARE CENTER OF ASHLAND,Type2,property_owner
439,GARDEN SPRINGS HEALTHCARE,owner_operator,9304,365825,GRANDE OAKS,Type2,property_owner
439,GARDEN SPRINGS HEALTHCARE,owner_operator,9032,365401,HERITAGE HEALTH CARE CENTER,Type2,property_owner
407,GULF COAST LTC PARTNERS,other,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
407,GULF COAST LTC PARTNERS,other,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
407,GULF COAST LTC PARTNERS,other,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
407,GULF COAST LTC PARTNERS,other,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
15419,HENRY COUNTY HOSPITAL DISTRICT,ownership,11290,445397,ADAMSVILLE HEALTHCARE AND REHABILITATION CENTER,Owner,facility_operator
15419,HENRY COUNTY HOSPITAL DISTRICT,ownership,11308,445433,AHAVA HEALTHCARE OF CLARKSVILLE,Owner,facility_operator
15419,HENRY COUNTY HOSPITAL DISTRICT,ownership,11159,445146,FRANKLIN WELLNESS AND REHABILITATION CENTER,Owner,facility_operator
15419,HENRY COUNTY HOSPITAL DISTRICT,ownership,10902,425095,PEACHTREE CENTRE,Owner,facility_operator
374,HILLSTONE HEALTHCARE,owner_operator,9435,366043,CARLISLE MANOR HEALTH CARE INC,Type2,property_owner
374,HILLSTONE HEALTHCARE,owner_operator,9564,366239,CRYSTAL CARE CENTER OF ASHLAND,Type2,property_owner
374,HILLSTONE HEALTHCARE,owner_operator,9304,365825,GRANDE OAKS,Type2,property_owner
374,HILLSTONE HEALTHCARE,owner_operator,9032,365401,HERITAGE HEALTH CARE CENTER,Type2,property_owner
77,NEXION HEALTH,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
77,NEXION HEALTH,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
77,NEXION HEALTH,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
77,NEXION HEALTH,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
299,"PERSONAL HEALTHCARE, LLC",owner_operator,8219,335586,ALPINE REHABILITATION AND NURSING CENTER,Type2,property_owner
299,"PERSONAL HEALTHCARE, LLC",owner_operator,8343,335759,NORWICH REHABILITATION & NURSING CENTER,Owner,facility_operator
299,"PERSONAL HEALTHCARE, LLC",owner_operator,8055,335378,SODUS REHABILITATION & NURSING CENTER,Owner,facility_operator
299,"PERSONAL HEALTHCARE, LLC",owner_operator,8094,335421,TARRYTOWN HALL CARE CENTER,Owner,facility_operator
405,SLP OPERATIONS,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
405,SLP OPERATIONS,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
405,SLP OPERATIONS,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
405,SLP OPERATIONS,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
444,SOUTHWEST LTC,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
444,SOUTHWEST LTC,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
444,SOUTHWEST LTC,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
444,SOUTHWEST LTC,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
422,STONEGATE SENIOR LIVING,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
422,STONEGATE SENIOR LIVING,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
422,STONEGATE SENIOR LIVING,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
422,STONEGATE SENIOR LIVING,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
7,THE ENSIGN GROUP,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
7,THE ENSIGN GROUP,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
7,THE ENSIGN GROUP,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
7,THE ENSIGN GROUP,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
343,TOUCHSTONE COMMUNITIES,ownership,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
343,TOUCHSTONE COMMUNITIES,ownership,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
343,TOUCHSTONE COMMUNITIES,ownership,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
343,TOUCHSTONE COMMUNITIES,ownership,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
396,WELLSENTIAL HEALTH,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
396,WELLSENTIAL HEALTH,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
396,WELLSENTIAL HEALTH,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
396,WELLSENTIAL HEALTH,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
428,[MERGED] CANTEX CONTINUING CARE,operating,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
428,[MERGED] CANTEX CONTINUING CARE,operating,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
428,[MERGED] CANTEX CONTINUING CARE,operating,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
608,[MERGED] CAPSTONE HEALTHCARE,operating,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
608,[MERGED] CAPSTONE HEALTHCARE,operating,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
608,[MERGED] CAPSTONE HEALTHCARE,operating,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
418,ADVANCED HEALTHCARE SOLUTIONS,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
418,ADVANCED HEALTHCARE SOLUTIONS,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
418,ADVANCED HEALTHCARE SOLUTIONS,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
54,AVANTE CENTERS,owner_operator,1733,105308,AVANTE AT INVERNESS INC,Owner,facility_operator
54,AVANTE CENTERS,owner_operator,1998,105671,AVANTE AT MELBOURNE INC,Owner,facility_operator
54,AVANTE CENTERS,owner_operator,2248,106084,"AVANTE AT OCALA, INC",Owner,facility_operator
406,AVIR HEALTH GROUP,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
406,AVIR HEALTH GROUP,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
406,AVIR HEALTH GROUP,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
448,BEAVER VALLEY HOSPITAL,ownership,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
448,BEAVER VALLEY HOSPITAL,ownership,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
448,BEAVER VALLEY HOSPITAL,ownership,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
201,C. ROSS MANAGEMENT,owner_operator,2531,115580,AUTUMN BREEZE HEALTH AND REHAB,Type2,property_owner
201,C. ROSS MANAGEMENT,owner_operator,2604,115685,HEARDMONT HEALTH AND REHABILITATION,Type2,property_owner
201,C. ROSS MANAGEMENT,owner_operator,2607,115688,MOUNTAIN VIEW HEALTH CARE,Type2,property_owner
106,CARERITE CENTERS,owner_operator,1871,105506,ENCORE AT BOCA RATON REHABILITATION AND NURSING CE,Owner,facility_operator
106,CARERITE CENTERS,owner_operator,7943,335211,GLENGARIFF HEALTH CARE CENTER,Owner,facility_operator
106,CARERITE CENTERS,owner_operator,2154,105939,PALMETTO SUBACUTE CARE CENTER,Type2,property_owner
383,CASA CONSULTING,other,4559,185039,HIGHLANDS NURSING AND REHABILITATION,Type2,property_owner
383,CASA CONSULTING,other,8635,345336,SIGNATURE HEALTHCARE OF ROANOKE RAPIDS,Type2,property_owner
383,CASA CONSULTING,other,11271,445363,STANDING STONE CARE AND REHAB,Type2,property_owner
307,CHARLESTON HEALTHCARE GROUP,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
307,CHARLESTON HEALTHCARE GROUP,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
307,CHARLESTON HEALTHCARE GROUP,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
435,CROSS HEALTHCARE MANAGEMENT,other,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
435,CROSS HEALTHCARE MANAGEMENT,other,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
435,CROSS HEALTHCARE MANAGEMENT,other,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
553,DYNASTY HEALTHCARE GROUP,other,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
553,DYNASTY HEALTHCARE GROUP,other,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
553,DYNASTY HEALTHCARE GROUP,other,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
437,EDURO HEALTHCARE,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
437,EDURO HEALTHCARE,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
437,EDURO HEALTHCARE,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
143,ERICKSON SENIOR LIVING,owner_operator,11917,495354,GREENSPRING VILLAGE,Type3,facility_operator
143,ERICKSON SENIOR LIVING,owner_operator,5318,215308,OAK CREST VILLAGE,Owner,facility_operator
143,ERICKSON SENIOR LIVING,owner_operator,5341,215343,RIDERWOOD VILLAGE,Owner,facility_operator
411,FOCUSED POST ACUTE CARE PARTNERS,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
